,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
25112,26798,9,27,1997,2,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25113,26813,9,27,1997,1,DO,F,33.0,47.0,Dipodomys,ordii,Rodent
25114,26820,9,27,1997,1,DO,M,38.0,59.0,Dipodomys,ordii,Rodent
25115,26834,9,27,1997,2,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
25116,26835,9,27,1997,12,DO,M,32.0,45.0,Dipodomys,ordii,Rodent
25117,26844,9,27,1997,1,DO,F,33.0,47.0,Dipodomys,ordii,Rodent
25118,26866,9,27,1997,17,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
25119,26886,9,28,1997,9,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
25120,26904,9,28,1997,8,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25121,26914,9,28,1997,8,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25122,26919,9,28,1997,3,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25123,26928,9,28,1997,3,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25124,26929,9,28,1997,8,DO,M,34.0,45.0,Dipodomys,ordii,Rodent
25125,26933,9,28,1997,6,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25126,26946,9,28,1997,6,DO,F,35.0,50.0,Dipodomys,ordii,Rodent
25127,26948,9,28,1997,11,DO,F,34.0,51.0,Dipodomys,ordii,Rodent
25128,26951,9,28,1997,11,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25129,26955,9,28,1997,11,DO,M,35.0,47.0,Dipodomys,ordii,Rodent
25130,26973,10,25,1997,2,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25131,26977,10,25,1997,1,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25132,27016,10,25,1997,1,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
25133,27019,10,25,1997,1,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
25134,27039,10,25,1997,17,DO,M,34.0,45.0,Dipodomys,ordii,Rodent
25135,27056,10,26,1997,9,DO,F,38.0,54.0,Dipodomys,ordii,Rodent
25136,27060,10,26,1997,8,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25137,27064,10,26,1997,8,DO,F,34.0,47.0,Dipodomys,ordii,Rodent
25138,27066,10,26,1997,11,DO,F,35.0,48.0,Dipodomys,ordii,Rodent
25139,27075,10,26,1997,8,DO,F,37.0,49.0,Dipodomys,ordii,Rodent
25140,27084,10,26,1997,6,DO,M,35.0,49.0,Dipodomys,ordii,Rodent
25141,27087,10,26,1997,9,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25142,27092,10,26,1997,3,DO,M,36.0,45.0,Dipodomys,ordii,Rodent
25143,27108,10,26,1997,6,DO,F,34.0,52.0,Dipodomys,ordii,Rodent
25144,27111,10,26,1997,3,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25145,27133,11,22,1997,11,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25146,27138,11,22,1997,9,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
25147,27145,11,22,1997,3,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25148,27151,11,22,1997,8,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
25149,27162,11,22,1997,8,DO,M,37.0,50.0,Dipodomys,ordii,Rodent
25150,27168,11,22,1997,2,DO,M,37.0,42.0,Dipodomys,ordii,Rodent
25151,27191,11,22,1997,1,DO,M,,48.0,Dipodomys,ordii,Rodent
25152,27199,11,22,1997,9,DO,M,35.0,48.0,Dipodomys,ordii,Rodent
25153,27200,11,22,1997,2,DO,M,35.0,48.0,Dipodomys,ordii,Rodent
25154,27211,11,22,1997,6,DO,F,35.0,49.0,Dipodomys,ordii,Rodent
25155,27220,11,22,1997,1,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25156,27227,11,22,1997,1,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
25157,27236,11,22,1997,1,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25158,27245,11,22,1997,2,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25159,27267,11,22,1997,3,DO,M,36.0,45.0,Dipodomys,ordii,Rodent
25160,27268,11,22,1997,8,DO,F,35.0,42.0,Dipodomys,ordii,Rodent
25161,27271,11,22,1997,1,DO,F,35.0,44.0,Dipodomys,ordii,Rodent
25162,27286,11,22,1997,11,DO,F,35.0,43.0,Dipodomys,ordii,Rodent
25163,27298,12,28,1997,1,DO,M,37.0,56.0,Dipodomys,ordii,Rodent
25164,27321,12,28,1997,2,DO,M,37.0,50.0,Dipodomys,ordii,Rodent
25165,27335,12,28,1997,1,DO,F,33.0,43.0,Dipodomys,ordii,Rodent
25166,27344,12,28,1997,1,DO,M,38.0,49.0,Dipodomys,ordii,Rodent
25167,27353,12,28,1997,1,DO,F,35.0,45.0,Dipodomys,ordii,Rodent
25168,27362,12,29,1997,9,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25169,27364,12,29,1997,8,DO,F,38.0,49.0,Dipodomys,ordii,Rodent
25170,27368,12,29,1997,3,DO,M,36.0,48.0,Dipodomys,ordii,Rodent
25171,27369,12,29,1997,11,DO,F,34.0,44.0,Dipodomys,ordii,Rodent
25172,27376,12,29,1997,6,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
25173,27380,12,29,1997,3,DO,M,35.0,44.0,Dipodomys,ordii,Rodent
25174,27398,12,29,1997,8,DO,M,39.0,53.0,Dipodomys,ordii,Rodent
25175,27404,12,29,1997,8,DO,F,35.0,43.0,Dipodomys,ordii,Rodent
25176,27408,12,29,1997,8,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
25177,27409,12,29,1997,9,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
25178,27434,1,31,1998,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25179,27439,1,31,1998,1,DO,F,34.0,46.0,Dipodomys,ordii,Rodent
25180,27453,1,31,1998,1,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
25181,27467,1,31,1998,2,DO,F,35.0,53.0,Dipodomys,ordii,Rodent
25182,27480,2,1,1998,8,DO,F,38.0,48.0,Dipodomys,ordii,Rodent
25183,27488,2,1,1998,9,DO,F,37.0,52.0,Dipodomys,ordii,Rodent
25184,27491,2,1,1998,4,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25185,27493,2,1,1998,8,DO,M,38.0,56.0,Dipodomys,ordii,Rodent
25186,27494,2,1,1998,8,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25187,27499,2,1,1998,11,DO,F,36.0,43.0,Dipodomys,ordii,Rodent
25188,27525,2,1,1998,3,DO,M,37.0,50.0,Dipodomys,ordii,Rodent
25189,27536,2,1,1998,8,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25190,27541,2,1,1998,3,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
25191,27555,3,1,1998,2,DO,M,36.0,,Dipodomys,ordii,Rodent
25192,27566,3,1,1998,1,DO,M,37.0,,Dipodomys,ordii,Rodent
25193,27578,3,1,1998,1,DO,F,33.0,,Dipodomys,ordii,Rodent
25194,27583,3,1,1998,17,DO,M,35.0,,Dipodomys,ordii,Rodent
25195,27595,3,1,1998,1,DO,M,39.0,,Dipodomys,ordii,Rodent
25196,27606,3,2,1998,11,DO,M,34.0,,Dipodomys,ordii,Rodent
25197,27607,3,2,1998,11,DO,F,39.0,,Dipodomys,ordii,Rodent
25198,27613,3,2,1998,8,DO,M,35.0,,Dipodomys,ordii,Rodent
25199,27618,3,2,1998,11,DO,M,38.0,,Dipodomys,ordii,Rodent
25200,27619,3,2,1998,8,DO,M,37.0,,Dipodomys,ordii,Rodent
25201,27623,3,2,1998,8,DO,F,38.0,,Dipodomys,ordii,Rodent
25202,27625,3,2,1998,11,DO,M,35.0,,Dipodomys,ordii,Rodent
25203,27633,3,2,1998,8,DO,F,36.0,,Dipodomys,ordii,Rodent
25204,27635,3,2,1998,4,DO,M,37.0,,Dipodomys,ordii,Rodent
25205,27640,3,2,1998,3,DO,M,37.0,,Dipodomys,ordii,Rodent
25206,27650,3,2,1998,8,DO,M,39.0,,Dipodomys,ordii,Rodent
25207,27661,3,2,1998,8,DO,M,36.0,,Dipodomys,ordii,Rodent
25208,27712,3,29,1998,1,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
25209,27714,3,29,1998,1,DO,M,35.0,59.0,Dipodomys,ordii,Rodent
25210,27741,3,29,1998,1,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25211,27793,5,2,1998,1,DO,M,36.0,30.0,Dipodomys,ordii,Rodent
25212,27802,5,3,1998,11,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
25213,27815,5,3,1998,9,DO,M,37.0,61.0,Dipodomys,ordii,Rodent
25214,27833,5,3,1998,8,DO,M,34.0,57.0,Dipodomys,ordii,Rodent
25215,27845,5,3,1998,9,DO,F,36.0,57.0,Dipodomys,ordii,Rodent
25216,27856,5,28,1998,12,DO,F,34.0,59.0,Dipodomys,ordii,Rodent
25217,27866,5,28,1998,1,DO,M,34.0,59.0,Dipodomys,ordii,Rodent
25218,27883,5,28,1998,1,DO,M,35.0,36.0,Dipodomys,ordii,Rodent
25219,27918,5,28,1998,1,DO,M,37.0,56.0,Dipodomys,ordii,Rodent
25220,27939,5,29,1998,8,DO,M,37.0,46.0,Dipodomys,ordii,Rodent
25221,27944,5,29,1998,9,DO,F,35.0,26.0,Dipodomys,ordii,Rodent
25222,27947,5,29,1998,8,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
25223,27949,5,29,1998,11,DO,F,34.0,44.0,Dipodomys,ordii,Rodent
25224,27981,5,29,1998,9,DO,F,35.0,23.0,Dipodomys,ordii,Rodent
25225,28002,5,29,1998,8,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25226,28009,5,29,1998,9,DO,F,36.0,62.0,Dipodomys,ordii,Rodent
25227,28010,5,29,1998,8,DO,F,34.0,28.0,Dipodomys,ordii,Rodent
25228,28024,6,27,1998,17,DO,F,36.0,30.0,Dipodomys,ordii,Rodent
25229,28038,6,27,1998,1,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
25230,28076,6,27,1998,1,DO,F,37.0,,Dipodomys,ordii,Rodent
25231,28078,6,27,1998,17,DO,F,35.0,49.0,Dipodomys,ordii,Rodent
25232,28093,6,28,1998,9,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
25233,28104,6,28,1998,9,DO,F,36.0,36.0,Dipodomys,ordii,Rodent
25234,28107,6,28,1998,8,DO,M,37.0,49.0,Dipodomys,ordii,Rodent
25235,28131,6,28,1998,8,DO,M,39.0,55.0,Dipodomys,ordii,Rodent
25236,28136,6,28,1998,9,DO,M,38.0,32.0,Dipodomys,ordii,Rodent
25237,28163,6,28,1998,8,DO,M,37.0,41.0,Dipodomys,ordii,Rodent
25238,28230,7,18,1998,17,DO,M,35.0,28.0,Dipodomys,ordii,Rodent
25239,28240,7,18,1998,1,DO,M,37.0,42.0,Dipodomys,ordii,Rodent
25240,28260,7,19,1998,9,DO,F,33.0,40.0,Dipodomys,ordii,Rodent
25241,28272,7,19,1998,9,DO,M,36.0,62.0,Dipodomys,ordii,Rodent
25242,28280,7,19,1998,9,DO,M,35.0,43.0,Dipodomys,ordii,Rodent
25243,28314,7,19,1998,8,DO,M,37.0,62.0,Dipodomys,ordii,Rodent
25244,28316,7,19,1998,8,DO,M,34.0,49.0,Dipodomys,ordii,Rodent
25245,28322,8,22,1998,1,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25246,28325,8,22,1998,2,DO,M,33.0,52.0,Dipodomys,ordii,Rodent
25247,28358,8,22,1998,17,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
25248,28442,8,23,1998,8,DO,M,39.0,57.0,Dipodomys,ordii,Rodent
25249,28444,8,23,1998,8,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
25250,28542,9,20,1998,1,DO,F,33.0,53.0,Dipodomys,ordii,Rodent
25251,28546,9,20,1998,1,DO,F,37.0,61.0,Dipodomys,ordii,Rodent
25252,28549,9,20,1998,1,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
25253,28558,9,20,1998,2,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25254,28592,9,20,1998,8,DO,M,37.0,56.0,Dipodomys,ordii,Rodent
25255,28595,9,20,1998,8,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
25256,28598,9,20,1998,8,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25257,28618,9,21,1998,11,DO,M,35.0,49.0,Dipodomys,ordii,Rodent
25258,28619,9,21,1998,11,DO,M,35.0,48.0,Dipodomys,ordii,Rodent
25259,28622,9,21,1998,11,DO,M,34.0,45.0,Dipodomys,ordii,Rodent
25260,28645,9,21,1998,17,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25261,28648,10,24,1998,1,DO,M,32.0,50.0,Dipodomys,ordii,Rodent
25262,28652,10,24,1998,1,DO,M,34.0,54.0,Dipodomys,ordii,Rodent
25263,28653,10,24,1998,1,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
25264,28661,10,24,1998,2,DO,M,33.0,50.0,Dipodomys,ordii,Rodent
25265,28669,10,24,1998,12,DO,M,35.0,49.0,Dipodomys,ordii,Rodent
25266,28672,10,24,1998,12,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25267,28762,10,25,1998,8,DO,M,38.0,54.0,Dipodomys,ordii,Rodent
25268,28763,10,25,1998,8,DO,F,36.0,47.0,Dipodomys,ordii,Rodent
25269,28772,10,25,1998,11,DO,M,36.0,45.0,Dipodomys,ordii,Rodent
25270,28773,10,25,1998,11,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25271,28793,11,21,1998,1,DO,M,34.0,56.0,Dipodomys,ordii,Rodent
25272,28794,11,21,1998,1,DO,F,33.0,51.0,Dipodomys,ordii,Rodent
25273,28797,11,21,1998,1,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
25274,28801,11,21,1998,2,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25275,28802,11,21,1998,2,DO,M,32.0,42.0,Dipodomys,ordii,Rodent
25276,28808,11,21,1998,12,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
25277,28811,11,21,1998,12,DO,F,33.0,46.0,Dipodomys,ordii,Rodent
25278,28813,11,21,1998,12,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
25279,28829,11,21,1998,17,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25280,28890,11,22,1998,8,DO,M,34.0,44.0,Dipodomys,ordii,Rodent
25281,28894,11,22,1998,8,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
25282,28896,11,22,1998,8,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
25283,28903,11,22,1998,11,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25284,28920,12,22,1998,1,DO,M,34.0,57.0,Dipodomys,ordii,Rodent
25285,28922,12,22,1998,2,DO,F,35.0,43.0,Dipodomys,ordii,Rodent
25286,28937,12,22,1998,12,DO,M,36.0,61.0,Dipodomys,ordii,Rodent
25287,28938,12,22,1998,12,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25288,29000,12,23,1998,8,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
25289,29027,1,16,1999,1,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
25290,29028,1,16,1999,1,DO,F,33.0,53.0,Dipodomys,ordii,Rodent
25291,29029,1,16,1999,2,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25292,29032,1,16,1999,2,DO,F,34.0,46.0,Dipodomys,ordii,Rodent
25293,29033,1,16,1999,2,DO,F,35.0,51.0,Dipodomys,ordii,Rodent
25294,29045,1,16,1999,12,DO,M,35.0,61.0,Dipodomys,ordii,Rodent
25295,29062,1,16,1999,17,DO,M,35.0,57.0,Dipodomys,ordii,Rodent
25296,29115,1,17,1999,11,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
25297,29126,1,17,1999,9,DO,F,37.0,54.0,Dipodomys,ordii,Rodent
25298,29128,1,17,1999,9,DO,F,37.0,60.0,Dipodomys,ordii,Rodent
25299,29131,1,17,1999,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
25300,29133,1,17,1999,8,DO,F,37.0,59.0,Dipodomys,ordii,Rodent
25301,29161,2,20,1999,1,DO,F,36.0,57.0,Dipodomys,ordii,Rodent
25302,29162,2,20,1999,1,DO,F,33.0,54.0,Dipodomys,ordii,Rodent
25303,29164,2,20,1999,1,DO,F,36.0,65.0,Dipodomys,ordii,Rodent
25304,29166,2,20,1999,1,DO,M,34.0,57.0,Dipodomys,ordii,Rodent
25305,29169,2,20,1999,2,DO,F,34.0,49.0,Dipodomys,ordii,Rodent
25306,29180,2,20,1999,12,DO,M,34.0,62.0,Dipodomys,ordii,Rodent
25307,29206,2,20,1999,17,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
25308,29261,2,21,1999,11,DO,F,35.0,49.0,Dipodomys,ordii,Rodent
25309,29265,2,21,1999,9,DO,F,38.0,54.0,Dipodomys,ordii,Rodent
25310,29269,2,21,1999,8,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
25311,29273,2,21,1999,8,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
25312,29275,2,21,1999,8,DO,M,34.0,32.0,Dipodomys,ordii,Rodent
25313,29299,3,14,1999,1,DO,F,36.0,63.0,Dipodomys,ordii,Rodent
25314,29312,3,14,1999,2,DO,F,34.0,52.0,Dipodomys,ordii,Rodent
25315,29316,3,14,1999,12,DO,F,34.0,49.0,Dipodomys,ordii,Rodent
25316,29319,3,14,1999,12,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
25317,29339,3,14,1999,17,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
25318,29393,3,15,1999,11,DO,M,37.0,39.0,Dipodomys,ordii,Rodent
25319,29394,3,15,1999,11,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
25320,29395,3,15,1999,11,DO,M,34.0,37.0,Dipodomys,ordii,Rodent
25321,29396,3,15,1999,11,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
25322,29428,4,17,1999,1,DO,F,37.0,73.0,Dipodomys,ordii,Rodent
25323,29429,4,17,1999,1,DO,F,36.0,34.0,Dipodomys,ordii,Rodent
25324,29430,4,17,1999,1,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25325,29432,4,17,1999,2,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25326,29438,4,17,1999,2,DO,F,34.0,47.0,Dipodomys,ordii,Rodent
25327,29446,4,17,1999,12,DO,M,34.0,58.0,Dipodomys,ordii,Rodent
25328,29500,4,18,1999,3,DO,M,34.0,36.0,Dipodomys,ordii,Rodent
25329,29525,4,18,1999,11,DO,M,36.0,37.0,Dipodomys,ordii,Rodent
25330,29526,4,18,1999,11,DO,M,34.0,34.0,Dipodomys,ordii,Rodent
25331,29527,4,18,1999,11,DO,M,35.0,42.0,Dipodomys,ordii,Rodent
25332,29529,4,18,1999,11,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
25333,29538,4,18,1999,8,DO,M,36.0,39.0,Dipodomys,ordii,Rodent
25334,29540,4,18,1999,8,DO,F,35.0,53.0,Dipodomys,ordii,Rodent
25335,29541,4,18,1999,8,DO,M,36.0,38.0,Dipodomys,ordii,Rodent
25336,29543,4,18,1999,8,DO,M,36.0,44.0,Dipodomys,ordii,Rodent
25337,29544,4,18,1999,8,DO,M,37.0,56.0,Dipodomys,ordii,Rodent
25338,29564,5,15,1999,1,DO,M,37.0,37.0,Dipodomys,ordii,Rodent
25339,29570,5,15,1999,2,DO,M,38.0,40.0,Dipodomys,ordii,Rodent
25340,29581,5,15,1999,12,DO,M,37.0,,Dipodomys,ordii,Rodent
25341,29599,5,15,1999,17,DO,M,35.0,36.0,Dipodomys,ordii,Rodent
25342,29649,5,16,1999,11,DO,M,37.0,40.0,Dipodomys,ordii,Rodent
25343,29652,5,16,1999,11,DO,M,36.0,30.0,Dipodomys,ordii,Rodent
25344,29655,5,16,1999,9,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
25345,29660,5,16,1999,8,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
25346,29663,5,16,1999,8,DO,M,38.0,53.0,Dipodomys,ordii,Rodent
25347,29664,5,16,1999,8,DO,M,34.0,38.0,Dipodomys,ordii,Rodent
25348,29668,5,16,1999,8,DO,M,36.0,37.0,Dipodomys,ordii,Rodent
25349,29669,5,16,1999,8,DO,F,36.0,49.0,Dipodomys,ordii,Rodent
25350,29699,6,12,1999,1,DO,F,38.0,55.0,Dipodomys,ordii,Rodent
25351,29703,6,12,1999,2,DO,M,38.0,41.0,Dipodomys,ordii,Rodent
25352,29713,6,12,1999,12,DO,M,36.0,57.0,Dipodomys,ordii,Rodent
25353,29742,6,12,1999,17,DO,M,34.0,36.0,Dipodomys,ordii,Rodent
25354,29786,6,13,1999,11,DO,M,36.0,41.0,Dipodomys,ordii,Rodent
25355,29794,6,13,1999,9,DO,M,36.0,36.0,Dipodomys,ordii,Rodent
25356,29799,6,13,1999,8,DO,M,35.0,44.0,Dipodomys,ordii,Rodent
25357,29800,6,13,1999,8,DO,M,37.0,53.0,Dipodomys,ordii,Rodent
25358,29801,6,13,1999,8,DO,M,36.0,38.0,Dipodomys,ordii,Rodent
25359,29804,6,13,1999,8,DO,F,35.0,48.0,Dipodomys,ordii,Rodent
25360,29860,10,9,1999,1,DO,M,34.0,59.0,Dipodomys,ordii,Rodent
25361,29888,10,9,1999,17,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
25362,29920,10,10,1999,8,DO,M,35.0,35.0,Dipodomys,ordii,Rodent
25363,29922,10,10,1999,8,DO,F,35.0,59.0,Dipodomys,ordii,Rodent
25364,29925,10,10,1999,8,DO,M,33.0,30.0,Dipodomys,ordii,Rodent
25365,29944,11,6,1999,1,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
25366,29974,11,6,1999,17,DO,M,37.0,49.0,Dipodomys,ordii,Rodent
25367,30028,11,7,1999,8,DO,M,33.0,46.0,Dipodomys,ordii,Rodent
25368,30062,12,5,1999,1,DO,F,36.0,69.0,Dipodomys,ordii,Rodent
25369,30063,12,5,1999,1,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
25370,30074,12,5,1999,12,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25371,30075,12,5,1999,12,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
25372,30087,12,5,1999,17,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25373,30160,1,8,2000,1,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25374,30167,1,8,2000,1,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
25375,30171,1,8,2000,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
25376,30173,1,8,2000,2,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25377,30177,1,8,2000,12,DO,F,32.0,54.0,Dipodomys,ordii,Rodent
25378,30180,1,8,2000,12,DO,M,36.0,42.0,Dipodomys,ordii,Rodent
25379,30181,1,8,2000,12,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
25380,30182,1,8,2000,12,DO,M,36.0,63.0,Dipodomys,ordii,Rodent
25381,30199,1,8,2000,17,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25382,30243,1,10,2000,11,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25383,30261,1,10,2000,8,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
25384,30284,2,5,2000,1,DO,M,,53.0,Dipodomys,ordii,Rodent
25385,30289,2,5,2000,1,DO,F,35.0,48.0,Dipodomys,ordii,Rodent
25386,30290,2,5,2000,1,DO,F,36.0,65.0,Dipodomys,ordii,Rodent
25387,30294,2,5,2000,1,DO,F,34.0,49.0,Dipodomys,ordii,Rodent
25388,30295,2,5,2000,1,DO,M,35.0,59.0,Dipodomys,ordii,Rodent
25389,30303,2,5,2000,2,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
25390,30305,2,5,2000,2,DO,M,37.0,54.0,Dipodomys,ordii,Rodent
25391,30314,2,5,2000,12,DO,M,33.0,54.0,Dipodomys,ordii,Rodent
25392,30318,2,5,2000,12,DO,F,35.0,56.0,Dipodomys,ordii,Rodent
25393,30329,2,5,2000,17,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
25394,30396,2,6,2000,8,DO,M,34.0,51.0,Dipodomys,ordii,Rodent
25395,30399,2,6,2000,8,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
25396,30401,2,6,2000,8,DO,M,36.0,57.0,Dipodomys,ordii,Rodent
25397,30422,3,4,2000,1,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
25398,30423,3,4,2000,1,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
25399,30425,3,4,2000,1,DO,F,64.0,35.0,Dipodomys,ordii,Rodent
25400,30442,3,4,2000,2,DO,F,,66.0,Dipodomys,ordii,Rodent
25401,30455,3,4,2000,12,DO,M,,,Dipodomys,ordii,Rodent
25402,30540,3,5,2000,8,DO,F,36.0,43.0,Dipodomys,ordii,Rodent
25403,30543,3,5,2000,8,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
25404,30548,3,5,2000,8,DO,F,35.0,43.0,Dipodomys,ordii,Rodent
25405,30576,3,5,2000,16,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
25406,30578,3,5,2000,16,DO,M,33.0,41.0,Dipodomys,ordii,Rodent
25407,30582,4,30,2000,1,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
25408,30583,4,30,2000,1,DO,F,36.0,49.0,Dipodomys,ordii,Rodent
25409,30602,4,30,2000,17,DO,M,34.0,39.0,Dipodomys,ordii,Rodent
25410,30603,4,30,2000,17,DO,M,33.0,38.0,Dipodomys,ordii,Rodent
25411,30612,4,30,2000,2,DO,F,34.0,42.0,Dipodomys,ordii,Rodent
25412,30622,4,30,2000,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
25413,30649,4,30,2000,17,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
25414,30688,4,31,2000,8,DO,M,35.0,23.0,Dipodomys,ordii,Rodent
25415,30689,4,31,2000,8,DO,F,36.0,47.0,Dipodomys,ordii,Rodent
25416,30693,4,31,2000,8,DO,M,37.0,60.0,Dipodomys,ordii,Rodent
25417,30696,4,31,2000,8,DO,M,35.0,49.0,Dipodomys,ordii,Rodent
25418,30697,4,31,2000,8,DO,F,35.0,45.0,Dipodomys,ordii,Rodent
25419,30700,4,31,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
25420,30727,6,3,2000,1,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
25421,30728,6,3,2000,1,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
25422,30739,6,3,2000,2,DO,M,34.0,31.0,Dipodomys,ordii,Rodent
25423,30748,6,3,2000,12,DO,M,36.0,47.0,Dipodomys,ordii,Rodent
25424,30752,6,3,2000,12,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
25425,30769,6,3,2000,17,DO,M,35.0,24.0,Dipodomys,ordii,Rodent
25426,30776,6,3,2000,17,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
25427,30847,6,4,2000,11,DO,M,36.0,,Dipodomys,ordii,Rodent
25428,30857,6,4,2000,9,DO,M,35.0,44.0,Dipodomys,ordii,Rodent
25429,30864,6,4,2000,8,DO,M,36.0,35.0,Dipodomys,ordii,Rodent
